booking_id,date_key,hotel_key,customer_key,market_key,room_key,is_canceled,lead_time,total_nights,total_guests,adr,total_revenue,booking_changes,days_in_waiting_list,required_car_parking_spaces,total_of_special_requests,room_upgraded,reservation_status
9520,20161207,1,13,3,61,1,35,4,3,120.5,482.0,1,0,0,0,0,Canceled
9521,20161207,1,36,7,3,1,57,4,2,33.3,133.2,0,0,0,0,0,Canceled
9522,20161207,1,1,4,61,1,82,4,2,86.4,345.6,0,0,0,0,0,Canceled
9523,20161207,1,1,4,61,1,16,4,2,96.0,384.0,0,0,0,0,0,No-Show
9524,20161207,1,2,3,13,1,33,5,2,56.0,280.0,0,0,0,2,0,Canceled
9525,20161207,1,2,3,3,1,21,5,2,57.6,288.0,1,0,0,2,0,No-Show
9526,20161208,1,11,3,3,1,38,1,1,43.0,43.0,0,0,0,0,0,Canceled
9527,20161208,1,157,3,19,1,16,1,1,65.0,65.0,0,0,0,0,1,Canceled
9528,20161208,1,36,10,76,1,22,3,2,80.0,240.0,0,0,0,0,0,Canceled
9529,20161208,1,11,3,3,1,38,1,1,43.0,43.0,0,0,0,0,0,Canceled
9530,20161208,1,36,10,76,1,22,3,2,80.0,240.0,0,0,0,0,0,Canceled
9531,20161208,1,36,10,76,1,22,3,2,80.0,240.0,0,0,0,0,0,Canceled
9532,20161208,1,36,10,76,1,22,3,2,80.0,240.0,0,0,0,0,0,Canceled
9533,20161208,1,36,10,76,1,22,3,2,80.0,240.0,0,0,0,0,0,Canceled
9534,20161208,1,36,10,76,1,22,3,2,80.0,240.0,1,0,0,0,0,Canceled
9535,20161208,1,36,10,76,1,22,3,2,80.0,240.0,0,0,0,0,0,Canceled
9536,20161208,1,36,10,76,1,22,3,2,80.0,240.0,2,0,0,0,0,Canceled
9537,20161208,1,36,10,76,1,22,3,2,80.0,240.0,0,0,0,0,0,Canceled
9538,20161208,1,36,10,76,1,22,3,2,80.0,240.0,0,0,0,0,0,Canceled
9539,20161208,1,36,10,76,1,22,3,2,80.0,240.0,0,0,0,0,0,Canceled
9540,20161208,1,11,3,3,1,99,3,2,54.0,162.0,0,0,0,1,0,Canceled
9541,20161208,1,11,3,3,1,92,3,2,42.0,126.0,0,0,0,0,0,Canceled
9542,20161208,1,2,3,2,1,105,4,2,37.8,151.2,1,0,0,3,1,Canceled
9543,20161208,1,5,3,3,1,149,4,2,37.8,151.2,0,0,0,2,0,Canceled
9544,20161208,1,30,3,13,1,200,10,2,46.8,468.0,2,0,0,3,0,Canceled
9545,20161208,1,1,1,6,1,86,14,2,50.2,702.8000000000001,0,0,0,0,0,Canceled
9546,20161209,1,1,3,19,1,63,2,1,26.64,53.28,0,0,0,0,1,Canceled
9547,20161209,1,1,3,3,1,92,2,2,42.0,84.0,0,0,0,2,0,Canceled
9548,20161209,1,1,3,11,1,26,8,2,70.07,560.56,0,0,0,1,0,Canceled
9549,20161210,1,1,3,19,1,4,1,2,65.0,65.0,0,0,0,1,1,Canceled
9550,20161210,1,2,3,13,1,12,1,2,73.0,73.0,0,0,0,0,0,Canceled
9551,20161210,1,2,3,3,1,71,1,2,37.8,37.8,0,0,0,1,0,Canceled
9552,20161210,1,11,3,13,1,23,2,2,72.0,144.0,0,0,0,1,0,Canceled
9553,20161210,1,2,3,13,1,23,2,2,72.0,144.0,0,0,0,0,0,Canceled
9554,20161210,1,11,3,20,1,51,2,2,78.0,156.0,0,0,0,0,0,Canceled
9555,20161210,1,2,3,3,1,25,3,2,52.0,156.0,0,0,0,1,0,Canceled
9556,20161210,1,2,3,13,1,58,5,2,68.0,340.0,1,0,0,1,0,Canceled
9557,20161211,1,1,3,6,1,20,1,2,63.0,63.0,0,0,0,3,0,Canceled
9558,20161211,1,26,3,18,1,81,2,4,87.0,174.0,0,0,0,0,0,Canceled
9559,20161211,1,2,3,6,1,152,7,2,55.8,390.59999999999997,0,0,0,0,0,Canceled
9560,20161212,1,1,1,19,1,5,1,1,39.0,39.0,0,0,0,0,1,Canceled
9561,20161212,1,1,1,19,1,5,1,1,39.0,39.0,0,0,0,0,1,Canceled
9562,20161212,1,1,3,20,1,48,5,2,78.0,390.0,0,0,0,2,0,Canceled
9563,20161212,1,1,4,2,1,5,18,1,41.4,745.1999999999999,0,0,0,0,1,Canceled
9564,20161213,1,1,1,3,1,1,1,1,4.0,4.0,0,0,0,0,0,Canceled
9565,20161213,1,1,3,6,1,210,28,2,47.57,1331.96,0,0,0,0,0,Canceled
9566,20161214,1,1,1,3,1,0,2,2,44.0,88.0,0,0,0,0,0,Canceled
9567,20161215,1,41,3,3,1,245,2,2,37.8,75.6,0,0,0,0,0,Canceled
9568,20161215,1,41,3,3,1,245,2,2,37.8,75.6,0,0,0,0,0,Canceled
9569,20161215,1,2,3,3,1,50,3,1,43.0,129.0,0,0,0,0,0,Canceled
9570,20161215,1,2,3,3,1,50,4,2,48.0,192.0,0,0,0,1,0,Canceled
9571,20161215,1,11,3,15,1,125,7,2,82.8,579.6,0,0,0,1,0,Canceled
9572,20161216,1,19,3,3,1,45,1,1,43.0,43.0,0,0,0,0,0,Canceled
9573,20161216,1,11,3,19,1,23,2,1,43.0,86.0,0,0,0,0,1,Canceled
9574,20161216,1,1,3,3,1,15,2,2,35.12,70.24,0,0,0,0,0,Canceled
9575,20161216,1,11,3,5,1,121,4,2,73.8,295.2,0,0,0,2,0,Canceled
9576,20161216,1,2,3,13,1,38,3,2,66.0,198.0,4,0,0,1,0,Canceled
9577,20161216,1,5,1,6,1,17,3,2,64.0,192.0,0,0,0,0,0,Canceled
9578,20161217,1,47,1,31,1,19,1,2,95.0,95.0,1,0,0,0,0,Canceled
9579,20161217,1,1,3,6,1,4,1,2,63.0,63.0,0,0,0,2,0,Canceled
9580,20161217,1,1,3,20,1,86,1,2,64.8,64.8,0,0,0,2,0,Canceled
9581,20161217,1,36,4,3,1,52,2,1,27.0,54.0,0,0,0,1,0,No-Show
9582,20161217,1,74,3,3,1,53,2,1,43.0,86.0,0,0,0,2,0,Canceled
9583,20161217,1,36,4,3,1,52,2,1,27.0,54.0,0,0,0,1,0,No-Show
9584,20161217,1,74,3,3,1,53,2,1,43.0,86.0,0,0,0,2,0,Canceled
9585,20161217,1,19,3,3,1,79,4,2,37.8,151.2,2,0,0,1,0,Canceled
9586,20161217,1,2,3,3,1,11,4,1,43.0,172.0,0,0,0,1,0,No-Show
9587,20161217,1,2,3,15,1,49,5,2,93.0,465.0,0,0,0,0,0,Canceled
9588,20161217,1,2,3,3,1,60,5,2,48.0,240.0,0,0,0,2,0,Canceled
9589,20161217,1,4,3,3,1,105,8,3,37.8,302.4,1,0,0,1,0,Canceled
9590,20161217,1,11,3,20,1,14,9,2,86.22,775.98,0,0,0,1,0,Canceled
9591,20161217,1,1,3,3,1,200,18,2,38.67,696.0600000000001,0,0,0,0,0,Canceled
9592,20161217,1,1,3,3,1,206,18,2,34.8,626.4,0,0,0,0,0,Canceled
9593,20161218,1,5,3,13,1,52,4,2,56.0,224.0,0,0,0,0,0,Canceled
9594,20161218,1,5,3,3,1,52,4,1,43.0,172.0,0,0,0,0,0,Canceled
9595,20161218,1,19,3,15,1,92,7,2,83.06,581.4200000000001,0,0,0,0,0,Canceled
9596,20161218,1,2,3,3,1,95,8,2,42.0,336.0,0,0,0,0,0,Canceled
9597,20161219,1,27,3,3,1,21,1,2,48.0,48.0,0,0,0,1,0,Canceled
9598,20161219,1,1,3,3,1,0,2,1,43.0,86.0,0,0,0,0,0,Canceled
9599,20161219,1,13,1,55,1,244,3,5,144.57,433.71,1,0,0,0,0,Canceled
9600,20161219,1,1,3,20,1,30,3,2,64.4,193.20000000000002,1,0,0,0,0,Canceled
9601,20161219,1,1,3,20,1,85,4,2,64.8,259.2,0,0,0,0,0,Canceled
9602,20161219,1,1,3,3,1,350,11,1,39.0,429.0,0,0,0,1,0,Canceled
9603,20161219,1,1,3,15,1,308,19,2,116.53,2214.07,0,0,0,1,0,Canceled
9604,20161220,1,10,2,19,1,4,1,1,30.0,30.0,0,0,0,2,1,Canceled
9605,20161220,1,74,3,3,1,19,1,2,48.0,48.0,0,0,0,0,0,Canceled
9606,20161220,1,10,2,19,1,4,1,1,30.0,30.0,0,0,0,2,1,Canceled
9607,20161220,1,62,3,11,1,102,1,4,82.0,82.0,0,0,0,0,0,Canceled
9608,20161220,1,38,3,18,1,188,4,4,97.0,388.0,0,0,0,0,0,Canceled
9609,20161220,1,38,3,11,1,194,4,4,87.0,348.0,0,0,0,0,0,Canceled
9610,20161220,1,2,3,6,1,172,7,2,55.8,390.59999999999997,0,0,0,1,0,Canceled
9611,20161220,1,2,3,3,1,208,7,2,37.8,264.59999999999997,0,0,0,0,0,Canceled
9612,20161220,1,7,3,15,1,250,9,2,88.4,795.6,0,0,0,0,0,Canceled
9613,20161220,1,7,3,15,1,250,9,2,88.4,795.6,0,0,0,0,0,Canceled
9614,20161220,1,7,3,15,1,250,9,2,88.4,795.6,0,0,0,0,0,Canceled
9615,20161220,1,7,3,15,1,250,9,2,88.4,795.6,0,0,0,0,0,Canceled
9616,20161220,1,7,3,15,1,250,9,2,88.4,795.6,0,0,0,0,0,Canceled
9617,20161221,1,1,3,3,1,0,1,1,43.0,43.0,0,0,0,0,0,Canceled
9618,20161221,1,2,3,6,1,226,1,2,55.8,55.8,0,0,0,1,0,Canceled
9619,20161221,1,1,4,3,1,2,1,1,43.0,43.0,0,0,0,0,0,Canceled
9620,20161221,1,7,3,6,1,247,5,2,55.8,279.0,0,0,0,0,0,Canceled
9621,20161221,1,11,3,3,1,84,6,2,37.8,226.79999999999998,0,0,0,2,0,Canceled
9622,20161221,1,11,3,3,1,75,6,2,37.8,226.79999999999998,0,0,0,1,0,Canceled
9623,20161221,1,7,3,6,1,251,6,2,55.8,334.79999999999995,1,0,0,0,0,Canceled
9624,20161221,1,1,1,6,1,126,15,2,50.0,750.0,0,0,0,0,0,Canceled
9625,20161222,1,1,4,20,1,1,1,1,47.4,47.4,0,0,0,0,0,Canceled
9626,20161222,1,38,3,18,1,159,2,4,97.0,194.0,0,0,0,0,0,Canceled
9627,20161222,1,19,3,15,1,130,3,2,82.8,248.39999999999998,0,0,0,0,0,Canceled
9628,20161222,1,7,3,6,1,252,4,2,55.8,223.2,1,0,0,0,0,Canceled
9629,20161222,1,7,3,6,1,252,5,2,55.8,279.0,1,0,0,0,0,Canceled
9630,20161222,1,7,3,6,1,248,5,2,55.8,279.0,0,0,0,0,0,Canceled
9631,20161222,1,7,3,6,1,252,5,2,55.8,279.0,1,0,0,0,0,Canceled
9632,20161222,1,7,3,6,1,252,5,2,55.8,279.0,1,0,0,0,0,Canceled
9633,20161222,1,7,3,6,1,248,5,1,55.8,279.0,0,0,0,0,0,Canceled
9634,20161222,1,24,1,6,1,156,5,1,50.22,251.1,0,0,0,1,0,Canceled
9635,20161222,1,7,3,6,1,248,5,1,55.8,279.0,0,0,0,0,0,Canceled
9636,20161222,1,7,3,6,1,248,5,2,55.8,279.0,0,0,0,1,0,Canceled
9637,20161222,1,30,3,13,1,227,6,2,46.8,280.79999999999995,0,0,0,0,0,Canceled
9638,20161222,1,21,3,13,1,128,12,2,57.23,686.76,0,0,0,1,0,Canceled
9639,20161222,1,7,3,13,1,181,13,2,56.42,733.46,2,0,0,0,0,Canceled
9640,20161223,1,1,2,3,1,2,1,1,27.0,27.0,1,0,0,0,0,Canceled
9641,20161223,1,1,3,5,1,99,2,2,57.53,115.06,0,0,0,1,0,Canceled
9642,20161223,1,11,3,13,1,53,3,2,64.0,192.0,1,0,0,0,0,Canceled
9643,20161223,1,36,3,15,1,59,4,2,103.0,412.0,0,0,0,1,0,Canceled
9644,20161223,1,36,3,15,1,59,4,2,103.0,412.0,0,0,0,1,0,Canceled
9645,20161223,1,93,3,3,1,99,4,1,37.4,149.6,0,0,0,0,0,Canceled
9646,20161223,1,36,3,20,1,73,4,2,81.9,327.6,2,0,0,1,0,Canceled
9647,20161223,1,23,3,13,1,57,5,2,56.0,280.0,0,0,0,4,0,Canceled
9648,20161223,1,23,3,13,1,57,5,2,56.0,280.0,0,0,0,4,0,Canceled
9649,20161223,1,1,4,19,1,88,5,2,39.6,198.0,0,0,0,1,1,Canceled
9650,20161223,1,1,4,19,1,88,5,2,39.6,198.0,0,0,0,1,1,Canceled
9651,20161223,1,47,3,20,1,91,6,2,75.6,453.59999999999997,1,0,0,1,0,Canceled
9652,20161223,1,75,3,20,1,91,6,3,75.6,453.59999999999997,1,0,0,1,0,Canceled
9653,20161223,1,47,3,8,1,91,6,2,137.5,825.0,3,0,0,0,0,Canceled
9654,20161223,1,47,3,20,1,91,6,2,75.6,453.59999999999997,1,0,0,1,0,Canceled
9655,20161223,1,75,3,20,1,91,6,3,75.6,453.59999999999997,3,0,0,1,0,Canceled
9656,20161223,1,2,3,3,1,90,7,2,37.8,264.59999999999997,0,0,0,0,0,Canceled
9657,20161223,1,38,3,11,1,90,7,4,82.0,574.0,0,0,0,0,0,Canceled
9658,20161223,1,1,3,3,1,92,7,1,25.64,179.48000000000002,0,0,0,1,0,Canceled
9659,20161223,1,2,3,5,1,88,7,2,83.06,581.4200000000001,0,0,0,2,0,Canceled
9660,20161224,1,1,3,3,1,38,1,2,60.0,60.0,0,0,0,0,0,Canceled
9661,20161224,1,1,3,3,1,38,1,2,60.0,60.0,0,0,0,0,0,Canceled
9662,20161224,1,1,3,6,1,59,2,2,69.0,138.0,0,0,0,0,0,Canceled
9663,20161224,1,3,1,11,1,76,2,2,73.8,147.6,0,0,0,2,0,Canceled
9664,20161224,1,1,2,13,1,9,2,2,45.0,90.0,0,0,0,1,0,No-Show
9665,20161224,1,2,1,15,1,73,3,2,104.73,314.19,1,0,0,0,0,Canceled
9666,20161224,1,2,3,20,1,168,3,2,77.4,232.20000000000002,0,0,0,2,0,Canceled
9667,20161224,1,72,3,3,1,79,5,2,37.8,189.0,0,0,0,1,0,Canceled
9668,20161224,1,72,3,3,1,79,5,2,37.8,189.0,0,0,0,1,0,Canceled
9669,20161224,1,72,3,3,1,79,5,2,37.8,189.0,0,0,0,1,0,Canceled
9670,20161224,1,41,3,3,1,4,5,2,65.0,325.0,0,0,0,1,0,Canceled
9671,20161224,1,38,3,13,1,18,5,3,90.5,452.5,1,0,0,1,0,Canceled
9672,20161224,1,5,3,13,1,131,7,1,52.33,366.31,0,0,0,0,0,Canceled
9673,20161224,1,98,3,13,1,226,7,1,52.33,366.31,0,0,0,0,0,Canceled
9674,20161224,1,2,3,3,1,196,8,2,46.35,370.8,6,0,0,0,0,Canceled
9675,20161224,1,38,3,18,1,295,9,4,110.11,990.99,0,0,0,0,0,Canceled
9676,20161225,1,5,3,13,1,247,3,2,46.8,140.39999999999998,0,0,0,2,0,Canceled
9677,20161225,1,13,3,2,1,107,5,3,59.5,297.5,2,0,0,1,1,Canceled
9678,20161226,1,1,4,13,1,161,1,2,37.8,37.8,0,0,0,0,0,Canceled
9679,20161226,1,13,3,8,1,62,2,4,136.0,272.0,0,0,0,1,0,Canceled
9680,20161226,1,11,3,3,1,91,3,2,37.8,113.39999999999999,0,0,0,0,0,Canceled
9681,20161226,1,1,3,3,1,15,4,2,65.0,260.0,0,0,0,1,0,Canceled
9682,20161226,1,1,3,6,1,83,4,2,55.8,223.2,0,0,0,1,0,Canceled
9683,20161226,1,11,3,3,1,65,4,2,48.0,192.0,0,0,0,0,0,Canceled
9684,20161226,1,11,3,3,1,90,4,2,37.8,151.2,0,0,0,1,0,Canceled
9685,20161226,1,2,3,3,1,155,4,2,37.8,151.2,0,0,0,2,0,Canceled
9686,20161226,1,7,3,15,1,168,5,2,91.44,457.2,0,0,0,0,0,Canceled
9687,20161226,1,11,3,3,1,161,6,2,49.2,295.20000000000005,0,0,0,2,0,Canceled
9688,20161226,1,36,3,13,1,126,7,2,51.22,358.53999999999996,0,0,0,0,0,Canceled
9689,20161226,1,2,3,13,1,98,7,2,109.03,763.21,0,0,0,1,0,Canceled
9690,20161226,1,19,3,3,1,172,7,2,52.46,367.22,2,0,0,1,0,Canceled
9691,20161226,1,36,3,13,1,126,7,1,51.22,358.53999999999996,0,0,0,0,0,Canceled
9692,20161226,1,36,3,13,1,126,7,2,51.22,358.53999999999996,0,0,0,0,0,Canceled
9693,20161226,1,1,4,5,1,258,7,2,81.01,567.07,0,0,0,0,0,Canceled
9694,20161226,1,19,3,3,1,172,7,2,52.46,367.22,2,0,0,1,0,Canceled
9695,20161226,1,36,3,13,1,126,7,1,51.22,358.53999999999996,0,0,0,0,0,Canceled
9696,20161226,1,13,3,1,1,125,7,4,56.88,398.16,0,0,0,0,0,Canceled
9697,20161226,1,2,3,15,1,288,9,2,96.4,867.6,0,0,0,0,0,Canceled
9698,20161226,1,38,3,8,1,288,9,4,148.11,1332.9900000000002,0,0,0,0,0,Canceled
9699,20161227,1,1,1,3,1,12,1,1,50.4,50.4,1,0,0,0,0,Canceled
9700,20161227,1,1,1,3,1,12,1,1,50.4,50.4,1,0,0,0,0,Canceled
9701,20161227,1,74,3,3,1,135,2,2,37.8,75.6,0,0,0,0,0,Canceled
9702,20161227,1,19,3,6,1,44,3,2,75.0,225.0,0,0,0,0,0,Canceled
9703,20161227,1,1,3,3,1,137,3,2,37.8,113.39999999999999,0,0,0,1,0,Canceled
9704,20161227,1,7,3,13,1,122,4,2,74.75,299.0,3,0,0,2,0,Canceled
9705,20161227,1,13,1,18,1,309,10,4,116.4,1164.0,0,0,0,0,0,Canceled
9706,20161228,1,5,3,6,1,135,1,2,55.8,55.8,0,0,0,2,0,Canceled
9707,20161228,1,1,2,2,1,12,1,1,30.0,30.0,0,0,0,0,1,Canceled
9708,20161228,1,1,1,6,1,10,2,2,76.0,152.0,0,0,0,0,0,Canceled
9709,20161228,1,26,3,11,1,119,2,4,88.0,176.0,0,0,0,0,0,Canceled
9710,20161228,1,1,3,3,1,335,4,2,64.0,256.0,0,0,0,1,0,Canceled
9711,20161228,1,1,3,3,1,13,2,2,65.0,130.0,0,0,0,1,0,Canceled
9712,20161228,1,74,1,20,1,294,6,1,84.5,507.0,1,0,0,0,0,Canceled
9713,20161228,1,1,1,95,1,131,10,1,96.0,960.0,0,0,0,2,0,Canceled
9714,20161229,1,7,3,13,1,16,3,2,97.67,293.01,0,0,0,1,0,Canceled
9715,20161229,1,1,1,3,1,64,3,2,65.4,196.20000000000002,0,0,0,0,0,Canceled
9716,20161229,1,1,1,3,1,9,3,2,78.8,236.39999999999998,5,0,0,1,0,No-Show
9717,20161229,1,1,1,3,1,182,3,2,60.6,181.8,0,0,0,0,0,Canceled
9718,20161229,1,38,3,11,1,258,12,4,96.5,1158.0,0,0,0,0,0,Canceled
9719,20161229,1,2,3,13,1,258,12,2,59.48,713.76,0,0,0,0,0,Canceled
9720,20161230,1,158,3,5,1,51,1,2,125.0,125.0,0,0,0,1,0,Canceled
9721,20161230,1,36,7,95,1,31,2,2,340.0,680.0,0,0,0,1,0,Canceled
9722,20161230,1,13,3,11,1,95,2,4,384.0,768.0,0,0,0,0,0,Canceled
9723,20161230,1,136,3,11,1,131,2,4,127.5,255.0,0,0,0,1,0,Canceled
9724,20161230,1,1,3,13,1,70,2,2,250.0,500.0,0,0,0,1,0,Canceled
9725,20161230,1,1,4,6,1,317,2,2,72.0,144.0,0,0,0,0,0,Canceled
9726,20161230,1,13,3,11,1,238,2,3,112.5,225.0,0,0,0,0,0,Canceled
9727,20161230,1,13,3,3,1,187,2,3,86.16,172.32,0,0,0,1,0,Canceled
9728,20161230,1,13,3,8,1,44,2,3,302.11,604.22,0,0,0,0,0,Canceled
9729,20161230,1,1,3,13,1,70,2,2,250.0,500.0,0,0,0,1,0,Canceled
9730,20161230,1,1,3,3,1,187,2,2,72.0,144.0,0,0,0,0,0,Canceled
9731,20161230,1,13,3,3,1,239,2,3,103.5,207.0,0,0,0,0,0,Canceled
9732,20161230,1,1,1,6,1,21,2,2,110.0,220.0,0,0,0,1,0,Canceled
9733,20161230,1,1,3,6,1,17,2,2,120.0,240.0,0,0,0,1,0,Canceled
9734,20161230,1,13,4,6,1,317,2,3,72.0,144.0,0,0,0,0,0,Canceled
9735,20161230,1,1,4,3,1,315,2,2,54.0,108.0,0,0,0,0,0,Canceled
9736,20161230,1,13,3,18,1,319,2,4,135.0,270.0,1,0,0,0,0,Canceled
9737,20161230,1,1,4,13,1,66,2,2,162.0,324.0,0,0,0,1,0,Canceled
9738,20161230,1,36,10,32,1,196,3,2,180.0,540.0,1,0,0,0,1,Canceled
9739,20161230,1,36,10,20,1,196,3,2,114.0,342.0,0,0,0,0,0,Canceled
9740,20161230,1,36,10,20,1,11,3,2,114.0,342.0,0,0,0,0,0,Canceled
9741,20161230,1,1,3,3,1,135,3,2,73.5,220.5,0,0,0,0,0,Canceled
9742,20161230,1,1,3,13,1,109,3,2,198.33,594.99,0,0,0,1,0,Canceled
9743,20161230,1,1,5,6,1,72,3,2,0.0,0.0,0,0,0,1,0,Canceled
9744,20161230,1,36,10,20,1,196,3,2,180.0,540.0,0,0,0,0,0,Canceled
9745,20161230,1,1,1,6,1,156,3,2,173.1,519.3,0,0,0,0,0,Canceled
9746,20161230,1,36,10,20,1,196,3,2,114.0,342.0,0,0,0,0,0,Canceled
9747,20161230,1,36,10,20,1,196,3,2,180.0,540.0,0,0,0,0,0,Canceled
9748,20161230,1,1,1,6,1,72,3,2,159.0,477.0,0,0,0,0,0,Canceled
9749,20161230,1,1,3,3,1,135,3,2,73.5,220.5,0,0,0,0,0,Canceled
9750,20161230,1,36,10,20,1,196,3,2,114.0,342.0,0,0,0,0,0,Canceled
9751,20161230,1,27,1,3,1,62,3,2,165.33,495.99,2,0,0,1,0,Canceled
9752,20161230,1,36,10,20,1,11,3,2,114.0,342.0,0,0,0,0,0,Canceled
9753,20161230,1,1,1,3,1,20,3,2,8.0,24.0,0,0,0,0,0,Canceled
9754,20161230,1,36,10,32,1,196,3,2,180.0,540.0,1,0,0,0,1,Canceled
9755,20161230,1,36,10,20,1,10,3,1,100.25,300.75,1,0,0,0,0,Canceled
9756,20161230,1,36,10,20,1,196,3,2,114.0,342.0,1,0,0,0,0,Canceled
9757,20161230,1,36,10,20,1,196,3,2,180.0,540.0,0,0,0,0,0,Canceled
9758,20161230,1,11,3,39,1,2,4,1,71.25,285.0,0,0,0,2,1,No-Show
9759,20161230,1,62,3,3,1,280,4,3,81.5,326.0,2,0,0,3,0,Canceled
9760,20161230,1,62,3,3,1,280,4,3,81.5,326.0,2,0,0,1,0,Canceled
9761,20161230,1,7,3,15,1,99,5,2,165.08,825.4000000000001,0,0,0,0,0,Canceled
9762,20161231,1,1,3,15,1,319,1,2,382.0,382.0,0,0,0,0,0,Canceled
9763,20161231,1,36,1,11,1,42,2,2,275.0,550.0,0,0,0,0,0,Canceled
9764,20161231,1,11,3,15,1,284,2,2,229.4,458.8,0,0,0,2,0,Canceled
9765,20161231,1,36,1,11,1,42,2,2,275.0,550.0,0,0,0,0,0,Canceled
9766,20161231,1,1,4,13,1,78,2,2,162.0,324.0,1,0,0,0,0,Canceled
9767,20161231,1,5,3,6,1,130,6,2,67.95,407.70000000000005,0,0,0,3,0,Canceled
9768,20161231,1,2,3,20,1,55,7,2,94.29,660.0300000000001,0,0,0,0,0,Canceled
9769,20170101,1,1,3,3,1,74,1,2,57.6,57.6,0,0,0,0,0,Canceled
9770,20170101,1,98,3,3,1,62,4,2,51.5,206.0,0,0,0,1,0,Canceled
9771,20170101,1,98,3,3,1,62,4,2,51.5,206.0,0,0,0,1,0,Canceled
9772,20170101,1,98,3,3,1,62,4,2,51.5,206.0,0,0,0,1,0,Canceled
9773,20170101,1,1,3,3,1,71,4,1,32.22,128.88,0,0,0,1,0,Canceled
9774,20170101,1,74,3,3,1,88,5,2,44.64,223.2,0,0,0,1,0,Canceled
9775,20170101,1,21,3,3,1,172,7,2,42.69,298.83,0,0,0,0,0,Canceled
9776,20170101,1,2,3,3,1,168,7,2,42.69,298.83,0,0,0,0,0,Canceled
9777,20170101,1,19,3,3,1,52,7,1,42.43,297.01,0,0,0,0,0,Canceled
9778,20170101,1,1,4,3,1,25,14,1,41.4,579.6,0,0,0,0,0,Canceled
9779,20170102,1,1,3,3,1,42,1,2,42.0,42.0,0,0,0,0,0,Canceled
9780,20170102,1,1,3,3,1,42,1,2,42.0,42.0,0,0,0,0,0,Canceled
9781,20170102,1,41,1,3,1,143,2,2,34.02,68.04,1,0,0,1,0,Canceled
9782,20170102,1,2,3,13,1,89,4,2,46.8,187.2,0,0,0,1,0,No-Show
9783,20170102,1,5,3,6,1,131,4,2,55.8,223.2,1,0,0,1,0,Canceled
9784,20170102,1,41,3,3,1,21,4,2,48.0,192.0,0,0,0,1,0,Canceled
9785,20170102,1,2,3,6,1,89,4,2,55.8,223.2,0,0,0,0,0,Canceled
9786,20170102,1,1,1,3,1,48,5,2,47.8,239.0,1,0,0,2,0,Canceled
9787,20170102,1,4,3,11,1,31,5,4,88.0,440.0,0,0,0,0,0,Canceled
9788,20170102,1,1,3,20,1,47,5,2,72.0,360.0,0,0,0,2,0,Canceled
9789,20170102,1,22,3,11,1,20,6,4,88.0,528.0,1,0,0,1,0,Canceled
9790,20170102,1,1,3,11,1,173,6,2,78.3,469.79999999999995,2,0,0,1,0,Canceled
9791,20170102,1,2,3,3,1,36,10,2,42.0,420.0,0,0,0,2,0,Canceled
9792,20170103,1,11,3,5,1,23,2,2,88.0,176.0,0,0,0,0,0,Canceled
9793,20170103,1,62,1,11,1,46,3,3,79.8,239.39999999999998,0,0,0,0,0,Canceled
9794,20170103,1,35,3,6,1,56,4,3,62.0,248.0,0,0,0,2,0,Canceled
9795,20170103,1,159,3,18,1,56,4,3,87.0,348.0,0,0,0,2,0,Canceled
9796,20170103,1,147,3,11,1,149,5,4,87.0,435.0,0,0,0,0,0,Canceled
9797,20170103,1,97,3,3,1,44,7,2,42.0,294.0,0,0,0,0,0,Canceled
9798,20170103,1,23,3,3,1,68,7,2,37.8,264.59999999999997,0,0,0,1,0,Canceled
9799,20170104,1,1,1,3,1,6,1,1,39.0,39.0,0,0,0,0,0,Canceled
9800,20170104,1,2,3,3,1,23,3,2,48.0,144.0,0,0,0,0,0,Canceled
9801,20170104,1,41,3,3,1,43,5,2,42.0,210.0,2,0,0,0,0,Canceled
9802,20170104,1,41,3,3,1,43,5,1,37.0,185.0,2,0,0,0,0,Canceled
9803,20170104,1,1,3,13,1,112,6,2,52.0,312.0,0,0,0,2,0,No-Show
9804,20170104,1,2,3,3,1,59,7,2,42.0,294.0,0,0,0,2,0,Canceled
9805,20170104,1,127,3,18,1,65,10,4,87.0,870.0,0,0,0,0,0,Canceled
9806,20170105,1,1,3,20,1,93,3,2,51.84,155.52,1,0,0,0,0,Canceled
9807,20170105,1,11,3,3,1,4,3,2,48.0,144.0,0,0,0,0,0,Canceled
9808,20170105,1,2,3,15,1,115,5,2,92.0,460.0,0,0,0,0,0,Canceled
9809,20170105,1,87,3,5,1,187,7,1,80.1,560.6999999999999,0,0,0,1,0,Canceled
9810,20170106,1,1,4,20,1,11,2,2,60.0,120.0,0,0,0,1,0,Canceled
9811,20170106,1,1,4,20,1,11,2,2,60.0,120.0,0,0,0,1,0,Canceled
9812,20170106,1,160,3,3,1,2,5,1,43.0,215.0,0,0,0,1,0,No-Show
9813,20170106,1,2,3,13,1,32,8,2,53.5,428.0,0,0,0,0,0,Canceled
9814,20170106,1,2,1,3,1,27,14,2,38.86,544.04,0,0,0,0,0,Canceled
9815,20170107,1,11,3,13,1,15,1,2,78.0,78.0,0,0,0,0,0,Canceled
9816,20170107,1,1,3,13,1,42,1,2,62.0,62.0,0,0,0,0,0,Canceled
9817,20170107,1,41,3,13,1,86,2,2,56.4,112.8,0,0,0,2,0,Canceled
